potential_fn,dimension,repeat,method,ESS,runtime_sec,ESS_per_sec,JS_distance,quality,budget,ablation,alphas
funnel,20,3,flowMC-single,1938.9125183105468,18.35502457618713,105.63388298733156,0.0853150438803105,1238.1624410288834,equal_per_member,"{""no_cov"": true}",
funnel,20,3,flowMC-ensemble(M=5)-equal_per_member,9830.746484375,90.32040047645567,108.84303471326652,0.0676671138379898,1608.5071246552789,equal_per_member,"{""no_cov"": true}","[0.2584144197100498, 0.2843126709639218, 0.1988072449526959, 0.1475515923352194, 0.11091407203811317]"
funnel,20,4,flowMC-single,1964.0046447753907,17.4622700214386,112.47132488297127,0.0828709731104842,1357.1860044773896,equal_per_member,"{""no_cov"": true}",
funnel,20,4,flowMC-ensemble(M=5)-equal_per_member,9784.438525390626,89.29640555381775,109.57259102096415,0.0717046427010309,1528.1101319732088,equal_per_member,"{""no_cov"": true}","[0.2520549264654244, 0.30638380528204473, 0.16702734343757972, 0.16036093389963, 0.11417299091532118]"
correlated_gaussian,20,0,flowMC-single,1904.7993103027345,17.53913974761963,108.60277856907145,0.086193531052022,1259.9875796192216,equal_per_member,"{""no_cov"": true}",
correlated_gaussian,20,0,flowMC-ensemble(M=5)-equal_per_member,9946.26298828125,106.85929775238036,93.07812420150113,0.0633953941064861,1468.2158777206514,equal_per_member,"{""no_cov"": true}","[0.2921106965668646, 0.20300413609190393, 0.23695795911965414, 0.1628380361428293, 0.10508917207874807]"
correlated_gaussian,20,1,flowMC-single,1953.113452148437,17.498371362686157,111.61687060278604,0.0861682741388392,1295.3360354292645,equal_per_member,"{""no_cov"": true}",
correlated_gaussian,20,1,flowMC-ensemble(M=5)-equal_per_member,9874.532421875,90.31467461586,109.3347505693272,0.0635596646305284,1720.190803474008,equal_per_member,"{""no_cov"": true}","[0.34966880361010944, 0.17482764431309628, 0.17077277119814463, 0.11851484526630758, 0.18621593561234198]"
correlated_gaussian,20,2,flowMC-single,1924.769207763672,17.466530561447144,110.19756905885494,0.0867973597975554,1269.595864619358,equal_per_member,"{""no_cov"": true}",
correlated_gaussian,20,2,flowMC-ensemble(M=5)-equal_per_member,9754.97685546875,92.07292318344116,105.9483778529922,0.0630401517534497,1680.6491562291385,equal_per_member,"{""no_cov"": true}","[0.33690243278154336, 0.23046080156853752, 0.15680036143159562, 0.1444718463778099, 0.13136455784051365]"
correlated_gaussian,20,3,flowMC-single,1904.41328125,17.40311622619629,109.42944105512292,0.0877337715731426,1247.2898302781025,equal_per_member,"{""no_cov"": true}",
correlated_gaussian,20,3,flowMC-ensemble(M=5)-equal_per_member,9813.15615234375,89.66354775428772,109.44421002875704,0.0615538145780761,1778.0248190782024,equal_per_member,"{""no_cov"": true}","[0.23344502151496577, 0.28626515373462896, 0.10431639387318983, 0.21498037271535486, 0.16099305816186074]"
