potential_fn,dimension,repeat,method,ESS,runtime_sec,ESS_per_sec,JS_distance,quality,budget,ablation,alphas
funnel,20,0,flowMC-ensemble(M=5)-equal_total,1967.9205505371094,94.31244993209839,20.86596787543895,0.14306010931551344,145.85455005783535,equal_total,{},"[0.2903077959917019, 0.22415075696188266, 0.23649914708618636, 0.12651263484216918, 0.12252966511805982]"
funnel,20,1,flowMC-single,1900.9036254882812,17.155301094055176,110.80561134231571,0.08530602542114249,1298.9189309346646,equal_total,{},
funnel,20,1,flowMC-ensemble(M=5)-equal_total,1938.4732971191406,81.9146375656128,23.664553182774487,0.1317831589231208,179.57190718565056,equal_total,{},"[0.17957083836361795, 0.291299073974761, 0.21672578460652706, 0.21131438496227484, 0.10108991809281907]"
funnel,20,2,flowMC-single,1934.9236999511718,16.719356775283813,115.72955383137496,0.08755493482148767,1321.7936152580253,equal_total,{},
funnel,20,2,flowMC-ensemble(M=5)-equal_total,1946.32998046875,82.22944474220276,23.669501679972207,0.15009745655225976,157.6942222983715,equal_total,{},"[0.21302092326819608, 0.2262410076904692, 0.22405749115584805, 0.24188631768065239, 0.09479426020483417]"
funnel,20,3,flowMC-single,1938.3927368164063,17.063772916793823,113.59696043005114,0.08565575087916351,1326.2035445851725,equal_total,{},
funnel,20,3,flowMC-ensemble(M=5)-equal_total,1954.8225402832031,82.3735032081604,23.73120559584926,0.13149188298746053,180.47658195078353,equal_total,{},"[0.34894978909756513, 0.21466979621324853, 0.15623110203539328, 0.14625452322396254, 0.13389478942983055]"
funnel,20,4,flowMC-single,1964.0004821777343,16.927935123443604,116.02126708636646,0.0828450777294402,1400.460597855612,equal_total,{},
funnel,20,4,flowMC-ensemble(M=5)-equal_total,1950.4212951660156,82.02879810333252,23.77727505782847,0.14684788288196554,161.91772459491526,equal_total,{},"[0.26775735036449466, 0.2725626114020757, 0.17430048455803984, 0.18064911251322752, 0.10473044116216221]"
correlated_gaussian,20,0,flowMC-single,1904.7992431640625,17.116918802261353,111.28166612044777,0.08615676447536388,1291.6184445652927,equal_total,{},
correlated_gaussian,20,0,flowMC-ensemble(M=5)-equal_total,1941.1181701660157,83.32280993461609,23.29635992460195,0.1486878453811757,156.67965236081992,equal_total,{},"[0.2921365317204083, 0.1430055793128578, 0.1410951994331247, 0.2844066641400799, 0.1393560253935294]"
correlated_gaussian,20,1,flowMC-single,1953.113751220703,17.250444412231445,113.22106866045989,0.08612828323412731,1314.5631656523879,equal_total,{},
correlated_gaussian,20,1,flowMC-ensemble(M=5)-equal_total,1920.4911499023438,84.42348217964172,22.748305333056493,0.13779480756974435,165.0882622811641,equal_total,{},"[0.1778137956688071, 0.29406976338560525, 0.17615704965877083, 0.10565076973910065, 0.24630862154771627]"
correlated_gaussian,20,2,flowMC-single,1925.443914794922,17.414836883544922,110.56341943772391,0.08682807868605456,1273.3601976555249,equal_total,{},
correlated_gaussian,20,2,flowMC-ensemble(M=5)-equal_total,1960.1215515136719,84.4956476688385,23.197899603017696,0.1401030668231462,165.5773861988381,equal_total,{},"[0.25347052977005996, 0.2594789348509576, 0.13420256356551385, 0.2386913283719215, 0.114156643441547]"
correlated_gaussian,20,3,flowMC-single,1904.4135803222657,17.49971580505371,108.82540045434872,0.08768511600300385,1241.0931913532584,equal_total,{},
correlated_gaussian,20,3,flowMC-ensemble(M=5)-equal_total,1934.6849304199218,96.46124196052551,20.05660399035341,0.13885584212026364,144.44191676848783,equal_total,{},"[0.09621935158837151, 0.20308888762624608, 0.21169016488411302, 0.26026242199078414, 0.2287391739104852]"
correlated_gaussian,20,4,flowMC-single,1918.8685302734375,17.28558588027954,111.00974786527777,0.08646730049869551,1283.8350130631466,equal_total,{},
correlated_gaussian,20,4,flowMC-ensemble(M=5)-equal_total,1930.2990417480469,82.71879816055298,23.335675622383132,0.1443367136998591,161.67525935853362,equal_total,{},"[0.2230377927551122, 0.11633220073569503, 0.24175720580783464, 0.2851659504088051, 0.13370685029255314]"
rosenbrock,20,0,flowMC-single,1965.4917297363281,16.83122491836548,116.77651147015875,0.12914355066882796,904.2380425919766,equal_total,{},
rosenbrock,20,0,flowMC-ensemble(M=5)-equal_total,1956.659844970703,81.56206059455872,23.98982849019926,0.19023326961131554,126.10742873323503,equal_total,{},"[0.18347821523976474, 0.21432125978327377, 0.3140033463033859, 0.18241934643273103, 0.10577783224084462]"
rosenbrock,20,1,flowMC-single,1949.5235595703125,16.68251633644104,116.86028176167898,0.1287352492422655,907.7566746444157,equal_total,{},
rosenbrock,20,1,flowMC-ensemble(M=5)-equal_total,1891.978692626953,81.01597809791565,23.353154983086345,0.17543533563079136,133.11545760788877,equal_total,{},"[0.23746619060573415, 0.22613366560947937, 0.15018586591878877, 0.27917115367204, 0.10704312419395767]"
rosenbrock,20,2,flowMC-single,1913.097265625,16.815579891204834,113.76933046630288,0.1280089804224254,888.7605392283249,equal_total,{},
rosenbrock,20,2,flowMC-ensemble(M=5)-equal_total,1929.489764404297,80.3300051689148,24.019539901025045,0.17931985408717216,133.94802278474143,equal_total,{},"[0.09917855544100482, 0.22226436895321494, 0.2842785239167681, 0.19937936713740462, 0.19489918455160743]"
rosenbrock,20,3,flowMC-single,1961.910546875,16.458800077438354,119.2013110095661,0.12958928993070368,919.839217217006,equal_total,{},
rosenbrock,20,3,flowMC-ensemble(M=5)-equal_total,1937.6297180175782,80.3949921131134,24.101373320509687,0.1776727020150245,135.65040125562794,equal_total,{},"[0.33011323148031346, 0.11112039887472834, 0.19954844967617752, 0.1927909664648206, 0.16642695350396003]"
rosenbrock,20,4,flowMC-single,1945.8316772460937,16.474464416503906,118.1119839802977,0.12803778102880412,922.4775924047492,equal_total,{},
rosenbrock,20,4,flowMC-ensemble(M=5)-equal_total,1945.5678649902343,80.01050567626953,24.316405058883085,0.18972520912777874,128.16644224914856,equal_total,{},"[0.2939632104631759, 0.11941054630820434, 0.1431189068406839, 0.1749711998417758, 0.26853613654615993]"
gaussian_ring,20,0,flowMC-single,1919.60341796875,17.03476095199585,112.68742915607764,0.09750196738431446,1155.7451831911048,equal_total,{},
gaussian_ring,20,0,flowMC-ensemble(M=5)-equal_total,1979.3063720703126,85.6464524269104,23.110196814741716,0.12775042343698315,180.90113670849425,equal_total,{},"[0.12905848394916186, 0.35539253487639594, 0.18392576428696428, 0.18594611207499273, 0.14567710481248525]"
gaussian_ring,20,1,flowMC-single,1949.5986755371093,17.74045705795288,109.89562834645923,0.09657328200626461,1137.95064290484,equal_total,{},
gaussian_ring,20,1,flowMC-ensemble(M=5)-equal_total,1953.6401733398438,84.69868636131287,23.06576710063584,0.1293707249616846,178.29201395808184,equal_total,{},"[0.2749885207110819, 0.300669256156163, 0.13481197378153387, 0.14608478280133638, 0.14344546654988483]"
gaussian_ring,20,2,flowMC-single,1928.7350769042969,17.926701545715332,107.59007015238029,0.09718913981343633,1107.0174132512082,equal_total,{},
