potential_fn,dimension,repeat,method,ESS,runtime_sec,ESS_per_sec,JS_distance,quality,budget,ablation,alphas
banana,20,0,flowMC-single,1944.1181274414064,16.259963750839233,119.56472703335906,0.1739504499607865,687.3493403455547,equal_per_member,"{""no_temp"": true}",
banana,20,0,flowMC-ensemble(M=5)-equal_per_member,9927.10234375,83.4608826637268,118.94317465761058,0.1373310209163718,866.1056610803279,equal_per_member,"{""no_temp"": true}","[0.2, 0.2, 0.2, 0.2, 0.20000000000000004]"
banana,20,1,flowMC-single,1939.4831787109372,16.45081853866577,117.8958465897854,0.1643784717914825,717.221940956713,equal_per_member,"{""no_temp"": true}",
banana,20,1,flowMC-ensemble(M=5)-equal_per_member,9869.041845703125,82.82404208183289,119.15672789734394,0.1383313299257597,861.3864116053356,equal_per_member,"{""no_temp"": true}","[0.2, 0.2, 0.2, 0.2, 0.2]"
banana,20,2,flowMC-single,1931.7554504394527,16.022104740142822,120.5681451825432,0.1631194481034618,739.140222605893,equal_per_member,"{""no_temp"": true}",
banana,20,2,flowMC-ensemble(M=5)-equal_per_member,9916.785595703124,81.05926609039307,122.33993809719968,0.1389285165080515,880.5963035681704,equal_per_member,"{""no_temp"": true}","[0.2, 0.2, 0.2, 0.2, 0.2]"
banana,20,3,flowMC-single,1957.6088806152345,15.811641454696655,123.8080743371366,0.1710456555502916,723.8305699073074,equal_per_member,"{""no_temp"": true}",
banana,20,3,flowMC-ensemble(M=5)-equal_per_member,9962.191357421874,81.78460645675659,121.81010325811567,0.1423957919682416,855.4333072235931,equal_per_member,"{""no_temp"": true}","[0.2, 0.2, 0.2, 0.2, 0.2]"
banana,20,4,flowMC-single,1936.9126708984372,15.88827419281006,121.90831095896816,0.1701119407478974,716.6358247574984,equal_per_member,"{""no_temp"": true}",
banana,20,4,flowMC-ensemble(M=5)-equal_per_member,9726.0544921875,81.62352561950684,119.15749066667507,0.1388731603536165,858.0311009215968,equal_per_member,"{""no_temp"": true}","[0.2, 0.2, 0.2, 0.2, 0.2]"
bimodal_gaussian,20,0,flowMC-single,1943.3731689453125,15.930620431900024,121.98979802781786,0.0841336895075063,1449.951841431297,equal_per_member,"{""no_temp"": true}",
bimodal_gaussian,20,0,flowMC-ensemble(M=5)-equal_per_member,9793.222119140624,97.26966500282288,100.68115397391792,0.058604898056389,1717.96483421989,equal_per_member,"{""no_temp"": true}","[0.23049430824350278, 0.2072610883309129, 0.21799117439074345, 0.09532386618410416, 0.24892956285073675]"
bimodal_gaussian,20,1,flowMC-single,1948.4537292480468,16.2632737159729,119.806981255833,0.0848526700996131,1411.9412048576096,equal_per_member,"{""no_temp"": true}",
bimodal_gaussian,20,1,flowMC-ensemble(M=5)-equal_per_member,9923.49013671875,83.8678925037384,118.3228747077007,0.0587775418861116,2013.0626581316567,equal_per_member,"{""no_temp"": true}","[0.33960257226483975, 0.1893310240807904, 0.11507588244936251, 0.1933859107499497, 0.1626046104550576]"
bimodal_gaussian,20,2,flowMC-single,1914.5144836425784,16.345173120498657,117.13026650305495,0.0877518357440188,1334.789927868131,equal_per_member,"{""no_temp"": true}",
bimodal_gaussian,20,2,flowMC-ensemble(M=5)-equal_per_member,9823.938671875,84.04218554496765,116.89294618139836,0.057841006331624,2020.9355541154923,equal_per_member,"{""no_temp"": true}","[0.16130926380728627, 0.22790945467208262, 0.29832223872778935, 0.20661092999244293, 0.10584811280039876]"
bimodal_gaussian,20,3,flowMC-single,1948.9531188964845,16.0891854763031,121.1343558545579,0.0892023367995501,1357.9728984764529,equal_per_member,"{""no_temp"": true}",
bimodal_gaussian,20,3,flowMC-ensemble(M=5)-equal_per_member,9821.96484375,82.52725338935852,119.0148034784409,0.057955139606691,2053.567712650292,equal_per_member,"{""no_temp"": true}","[0.17463509116846695, 0.1501404299105807, 0.36452201404237083, 0.13403674147975608, 0.17666572339882547]"
bimodal_gaussian,20,4,flowMC-single,1956.263702392578,15.924405336380005,122.84689199184146,0.08783842732843,1398.5552306453976,equal_per_member,"{""no_temp"": true}",
bimodal_gaussian,20,4,flowMC-ensemble(M=5)-equal_per_member,9850.00390625,82.52432346343994,119.35879620526384,0.058021235324262,2057.157100123873,equal_per_member,"{""no_temp"": true}","[0.12400460887080894, 0.32493949392012195, 0.20959221233498002, 0.20808069998422468, 0.1333829848898645]"
funnel,20,0,flowMC-single,1918.0385681152345,15.751169919967651,121.7711813065866,0.0878013875085476,1386.893587470151,equal_per_member,"{""no_temp"": true}",
funnel,20,0,flowMC-ensemble(M=5)-equal_per_member,9913.04228515625,81.58516240119934,121.50545507782827,0.0733709626102164,1656.0428097873887,equal_per_member,"{""no_temp"": true}","[0.11984548965554705, 0.13048588925395732, 0.22146669239647404, 0.23301464670113797, 0.29518728199288363]"
funnel,20,1,flowMC-single,1900.902862548828,15.926451444625854,119.35507850935996,0.0853735043707842,1398.0341956093414,equal_per_member,"{""no_temp"": true}",
funnel,20,1,flowMC-ensemble(M=5)-equal_per_member,9875.606494140626,82.11461734771729,120.26612085789812,0.0704401428949233,1707.3520284775832,equal_per_member,"{""no_temp"": true}","[0.10857972398351659, 0.18857591854486042, 0.2182020735850051, 0.31760949859319076, 0.1670327852934271]"
funnel,20,2,flowMC-single,1934.9232299804687,15.9280047416687,121.47932282557544,0.0875072657112607,1388.219844811619,equal_per_member,"{""no_temp"": true}",
funnel,20,2,flowMC-ensemble(M=5)-equal_per_member,9858.2322265625,81.93812036514282,120.3131360913702,0.0678818990038154,1772.389073626355,equal_per_member,"{""no_temp"": true}","[0.19815318362880932, 0.3054365421565196, 0.2397890386134798, 0.11659451657226294, 0.1400267190289284]"
funnel,20,3,flowMC-single,1938.9125183105468,15.937247276306152,121.65918522159852,0.0853150438803105,1425.9992105527797,equal_per_member,"{""no_temp"": true}",
funnel,20,3,flowMC-ensemble(M=5)-equal_per_member,9941.98681640625,82.97144889831543,119.82419191679443,0.0670938468630999,1785.9192387833546,equal_per_member,"{""no_temp"": true}","[0.11011395448038634, 0.26806629369640866, 0.2316633921085645, 0.24834514762014404, 0.1418112120944964]"
funnel,20,4,flowMC-single,1964.0046447753907,16.050618648529053,122.36317414191262,0.0828709731104842,1476.5504681449447,equal_per_member,"{""no_temp"": true}",
funnel,20,4,flowMC-ensemble(M=5)-equal_per_member,9899.00166015625,84.06679487228394,117.75162446950694,0.0723263947998254,1628.058813043327,equal_per_member,"{""no_temp"": true}","[0.14933733400414195, 0.35891394335727983, 0.1299770536032417, 0.1748170787726708, 0.18695459026266567]"
correlated_gaussian,20,0,flowMC-single,1904.7993103027345,29.25336003303528,65.11386412199076,0.086193531052022,755.4379467606607,equal_per_member,"{""no_temp"": true}",
correlated_gaussian,20,0,flowMC-ensemble(M=5)-equal_per_member,9808.980224609377,84.02294206619263,116.74168963140968,0.0772800253403264,1510.6321344655578,equal_per_member,"{""no_temp"": true}","[0.3485645490913038, 0.14916330342196954, 0.19911622120846986, 0.17900435317339392, 0.12415157310486291]"
correlated_gaussian,20,1,flowMC-single,1953.113452148437,16.83676838874817,116.0028698532007,0.0861682741388392,1346.2364311288195,equal_per_member,"{""no_temp"": true}",
correlated_gaussian,20,1,flowMC-ensemble(M=5)-equal_per_member,9695.202978515625,86.02513146400452,112.70198386819538,0.0764773014349379,1473.665803494324,equal_per_member,"{""no_temp"": true}","[0.3248375390208946, 0.11317926933952467, 0.1790783503777872, 0.22248406541074217, 0.16042077585105133]"
