potential_fn,dimension,repeat,method,ESS,runtime_sec,ESS_per_sec,JS_distance,quality,budget,ablation,alphas
funnel,20,2,flowMC-single,1934.923699951172,23.359660387039185,82.83184206842066,0.0875549348214876,946.0556647926612,equal_per_member,{},
funnel,20,2,flowMC-ensemble(M=5)-equal_per_member,9834.596533203125,79.76798176765442,123.2900258382996,0.0710954058895854,1734.1489832658797,equal_per_member,{},"[0.2750522747820897, 0.26627359042379833, 0.20164530634013428, 0.14606934624481338, 0.1109594822091644]"
funnel,20,3,flowMC-single,1938.3927368164063,15.918348550796509,121.7709695594908,0.0856557508791635,1421.632153237158,equal_per_member,{},
funnel,20,3,flowMC-ensemble(M=5)-equal_per_member,9876.34345703125,79.54347467422485,124.16283670634726,0.0735830219373621,1687.3843100931815,equal_per_member,{},"[0.25921994075021115, 0.283056439010204, 0.19929439402718796, 0.1477159398322791, 0.1107132863801179]"
funnel,20,4,flowMC-single,1964.0004821777345,15.797771453857422,124.32136316911804,0.0828450777294402,1500.6487600281243,equal_per_member,{},
funnel,20,4,flowMC-ensemble(M=5)-equal_per_member,9836.995654296876,79.62849283218384,123.53612763999232,0.0733137482761839,1685.0335788945497,equal_per_member,{},"[0.25569595528154787, 0.30806725931473344, 0.15441752986440535, 0.163721374975593, 0.11809788056372035]"
correlated_gaussian,20,0,flowMC-single,1904.7992431640623,15.84599542617798,120.20697923573088,0.0861567644753638,1395.2123198649535,equal_per_member,{},
correlated_gaussian,20,0,flowMC-ensemble(M=5)-equal_per_member,9845.02265625,79.45954155921936,123.8998169768288,0.0846877204068094,1463.0198614587634,equal_per_member,{},"[0.2739779872824844, 0.24594480984428688, 0.23221708941060665, 0.1299218602480541, 0.1179382532145678]"
correlated_gaussian,20,1,flowMC-single,1953.113751220703,15.84266448020935,123.28189829813869,0.0861282832341273,1431.375312137763,equal_per_member,{},
correlated_gaussian,20,1,flowMC-ensemble(M=5)-equal_per_member,9774.356884765624,79.72031259536743,122.60811036174503,0.0796050238494136,1540.2056859335792,equal_per_member,{},"[0.34999918156524246, 0.1727601878614175, 0.17132557780662214, 0.11881929153464196, 0.1870957612320759]"
correlated_gaussian,20,2,flowMC-single,1925.443914794922,16.047300815582275,119.98553133155416,0.0868280786860545,1381.8747707799391,equal_per_member,{},
correlated_gaussian,20,2,flowMC-ensemble(M=5)-equal_per_member,9892.954052734374,87.05321025848389,113.64261034555292,0.0808172987545831,1406.166898632061,equal_per_member,{},"[0.3281273297497905, 0.22920686610273258, 0.1567657977687697, 0.16794562436917554, 0.11795438200953169]"
correlated_gaussian,20,3,flowMC-single,1904.4135803222655,15.845166206359863,120.18893052430592,0.0876851160030038,1370.6879343147425,equal_per_member,{},
correlated_gaussian,20,3,flowMC-ensemble(M=5)-equal_per_member,9831.302734375,79.957040309906,122.95731177979812,0.0779140977478815,1578.113786001472,equal_per_member,{},"[0.2420883966951735, 0.280648123206434, 0.10432511438711857, 0.2128844447616903, 0.16005392094958362]"
correlated_gaussian,20,4,flowMC-single,1918.8685302734373,16.094170808792114,119.22754847520169,0.0864673004986955,1378.874415964916,equal_per_member,{},
correlated_gaussian,20,4,flowMC-ensemble(M=5)-equal_per_member,9862.65419921875,79.70352435112,123.7417577141325,0.0807131023125937,1533.1062017030777,equal_per_member,{},"[0.1358360681560367, 0.3092550283740802, 0.24411485427404755, 0.18933893779106703, 0.12145511140476853]"
banana,50,0,flowMC-single,1938.6521704101565,20.756001710891724,93.40200475088838,0.1290217475940939,723.9245049193858,equal_per_member,{},
banana,50,0,flowMC-ensemble(M=5)-equal_per_member,9823.471015625,103.96202564239502,94.49095431648702,0.0929366843349123,1016.7239663508292,equal_per_member,{},"[0.2, 0.2, 0.2, 0.2, 0.2]"
banana,50,1,flowMC-single,1940.455849609375,20.417543649673465,95.03865317512908,0.1244362647084107,763.7536645593744,equal_per_member,{},
banana,50,1,flowMC-ensemble(M=5)-equal_per_member,9878.83923828125,103.64814257621764,95.31130025814836,0.093108556632073,1023.657800160942,equal_per_member,{},"[0.1992267501286383, 0.1992267501286383, 0.1992267501286383, 0.1992267501286383, 0.20309299948544685]"
banana,50,2,flowMC-single,1953.1917529296877,20.84984350204468,93.67896467607272,0.1227872716222836,762.9370979448628,equal_per_member,{},
banana,50,2,flowMC-ensemble(M=5)-equal_per_member,9886.57697265625,103.0058081150055,95.98077189606563,0.0990823344738538,968.6971184696232,equal_per_member,{},"[0.2, 0.2, 0.2, 0.2, 0.2]"
banana,50,3,flowMC-single,1912.5538256835937,20.362321376800537,93.926119242113,0.1273674266065416,737.4422310679622,equal_per_member,{},
banana,50,3,flowMC-ensemble(M=5)-equal_per_member,9805.77884765625,102.77769923210144,95.40765089041344,0.0979654723101808,973.890582473091,equal_per_member,{},"[0.1562805438214694, 0.1562805438214694, 0.1562805438214694, 0.1562805438214694, 0.3748778247141225]"
banana,50,4,flowMC-single,1934.0173901367189,20.320683002471924,95.17482212096188,0.1295193289944901,734.8310314749291,equal_per_member,{},
banana,50,4,flowMC-ensemble(M=5)-equal_per_member,9830.04220703125,104.0757658481598,94.45082749977246,0.0930689942548475,1014.847407087489,equal_per_member,{},"[0.19999377043484579, 0.19999377043484579, 0.19999377043484579, 0.20002491826061675, 0.19999377043484579]"
bimodal_gaussian,50,0,flowMC-single,1925.8141552734376,20.92744255065918,92.02338750239588,0.0849801557839359,1082.8808991168182,equal_per_member,{},
bimodal_gaussian,50,0,flowMC-ensemble(M=5)-equal_per_member,9862.9293359375,103.1633162498474,95.6050047097249,0.0610885853132153,1565.022405078393,equal_per_member,{},"[0.29035339234932456, 0.2768456150142505, 0.12846680811375383, 0.17143277490510642, 0.13290140961756472]"
bimodal_gaussian,50,1,flowMC-single,1942.8561572265623,20.323060274124146,95.59860232763558,0.0869144100363037,1099.9165994189514,equal_per_member,{},
bimodal_gaussian,50,1,flowMC-ensemble(M=5)-equal_per_member,9889.4512109375,112.63070440292358,87.8042205574699,0.0616039796810247,1425.3011089885058,equal_per_member,{},"[0.19108140017014338, 0.29783330838223093, 0.25648922878323616, 0.12726920727563035, 0.12732685538875937]"
bimodal_gaussian,50,2,flowMC-single,1938.1746459960937,20.405473470687863,94.98307641722944,0.0854183140257342,1111.9755464690347,equal_per_member,{},
bimodal_gaussian,50,2,flowMC-ensemble(M=5)-equal_per_member,9830.7109375,104.23541069030762,94.31258410549069,0.0612241514070529,1540.447387803663,equal_per_member,{},"[0.3083150026386564, 0.25526384180856465, 0.17593928210854884, 0.13179202248409166, 0.12868985096013835]"
bimodal_gaussian,50,3,flowMC-single,1948.0012109375,21.03966379165649,92.58708837876016,0.0883877315749493,1047.510629914174,equal_per_member,{},
bimodal_gaussian,50,3,flowMC-ensemble(M=5)-equal_per_member,9883.2386328125,103.22364711761476,95.74587712010768,0.0614542153922541,1558.0034096762015,equal_per_member,{},"[0.28883313318244586, 0.2210397660584163, 0.23156035385238108, 0.1077271447629583, 0.1508396021437984]"
bimodal_gaussian,50,4,flowMC-single,1945.868623046875,20.390194177627563,95.431588639892,0.0849953812784394,1122.7855820455018,equal_per_member,{},
bimodal_gaussian,50,4,flowMC-ensemble(M=5)-equal_per_member,9810.44259765625,103.09846568107604,95.15604847121384,0.0610735793697202,1558.055863979563,equal_per_member,{},"[0.2310778799906131, 0.3225826865706789, 0.13911428170768597, 0.18530114730130884, 0.12192400442971314]"
funnel,50,0,flowMC-single,1937.2565502929688,20.13398027420044,96.2182600712765,0.0863976672888893,1113.667337215829,equal_per_member,{},
funnel,50,0,flowMC-ensemble(M=5)-equal_per_member,9825.3630078125,104.14917469024658,94.33932661525576,0.079934278130517,1180.2111537332971,equal_per_member,{},"[0.30927250988346866, 0.2392488056664226, 0.15816762379847918, 0.11119893190706323, 0.18211212874456614]"
funnel,50,1,flowMC-single,1951.4800708007813,20.43367314338684,95.50314606223202,0.0865518564572467,1103.4211162114923,equal_per_member,{},
funnel,50,1,flowMC-ensemble(M=5)-equal_per_member,9843.629765625,100.98789930343628,97.47335902144124,0.0798503310123959,1220.7007508373329,equal_per_member,{},"[0.3205703557478489, 0.18821965261210305, 0.18027473948523123, 0.10685156070670807, 0.2040836914481087]"
funnel,50,2,flowMC-single,1924.556389160156,19.789640188217163,97.25070142033432,0.0864880674789244,1124.440680143911,equal_per_member,{},
funnel,50,2,flowMC-ensemble(M=5)-equal_per_member,9846.50384765625,100.67992448806764,97.80007183878288,0.0772754709903165,1265.6030508185236,equal_per_member,{},"[0.35050571850909157, 0.19236836693151904, 0.18663327730977575, 0.14219786480001392, 0.12829477244959975]"
funnel,50,3,flowMC-single,1956.33353515625,20.0088803768158,97.77326358665452,0.0886950205548016,1102.3534689441078,equal_per_member,{},
funnel,50,3,flowMC-ensemble(M=5)-equal_per_member,9896.48771484375,109.66302490234376,90.24452611677174,0.0787450068060161,1146.0349014774226,equal_per_member,{},"[0.33794111518246234, 0.1932589944117169, 0.2045115159793321, 0.1232867816252484, 0.14100159280124033]"
funnel,50,4,flowMC-single,1922.310029296875,19.665090084075928,97.752414104296,0.0870655277394449,1122.7453234629547,equal_per_member,{},
funnel,50,4,flowMC-ensemble(M=5)-equal_per_member,9822.99791015625,98.91454768180849,99.30791921280566,0.0810149719682518,1225.7971187316148,equal_per_member,{},"[0.3484517623636503, 0.1793774989840453, 0.1441127080785414, 0.12691584736616535, 0.2011421832075976]"
correlated_gaussian,50,0,flowMC-single,1925.4049047851563,19.75030493736267,97.48735074681144,0.0842450861777967,1157.1873823129258,equal_per_member,{},
correlated_gaussian,50,0,flowMC-ensemble(M=5)-equal_per_member,9834.17326171875,100.29388451576231,98.05356836261734,0.0700602568710982,1399.5605032254325,equal_per_member,{},"[0.288170792702315, 0.21717806228766398, 0.1657998150625325, 0.2256949343603017, 0.1031563955871868]"
correlated_gaussian,50,1,flowMC-single,1941.8944482421875,19.848285913467407,97.83688408703236,0.0857858000540115,1140.478774172804,equal_per_member,{},
correlated_gaussian,50,1,flowMC-ensemble(M=5)-equal_per_member,9860.79154296875,100.60939025878906,98.01064808766525,0.0728626454702045,1345.142596115925,equal_per_member,{},"[0.31362869513226643, 0.1861405474506295, 0.18131182889767786, 0.2133671806867648, 0.10555174783266145]"
correlated_gaussian,50,2,flowMC-single,1938.491474609375,20.204492807388306,95.94358507730097,0.0854330583075942,1123.0264604582503,equal_per_member,{},
correlated_gaussian,50,2,flowMC-ensemble(M=5)-equal_per_member,9881.3297265625,102.61578941345216,96.29443756213148,0.0705488901303264,1364.931997998051,equal_per_member,{},"[0.3211444325670792, 0.16270427031896945, 0.24376800212079255, 0.12185422817955753, 0.15052906681360134]"
correlated_gaussian,50,3,flowMC-single,1932.7578442382808,20.581398487091064,93.90799393202234,0.0870625805863063,1078.626354739509,equal_per_member,{},
